Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
136500,1.4090096,None,1.0256422,None,None,1.0
137000,1.4104304,None,1.0259277,None,None,1.0
137500,1.4112313,233.0,1.0956441,14.300001621246338,14.300001621246338,1.0
138000,1.411231,380.0,0.70196056,2.2500001192092896,2.2500001192092896,1.0
138500,1.4112312,501.5,0.10654874,16.50000149011612,16.50000149011612,1.0
139000,1.4112313,557.0,2.1771035,-0.800000011920929,-0.800000011920929,1.0
139500,1.411231,None,1.0801737,89.30001449584961,89.30001449584961,1.0
140000,1.411231,None,1.2664269,None,None,1.0
140500,1.4112313,602.0,0.9724776,15.700001955032349,15.700001955032349,1.0
141000,1.411231,269.0,1.2521088,7.8000006675720215,7.8000006675720215,1.0
141500,1.4112312,145.0,0.24987605,2.0,2.0,1.0
142000,1.4105746,93.0,2.6785922,-1.0,-1.0,1.0
142500,1.410288,129.0,0.4297641,-1.0,-1.0,1.0
143000,1.410288,999.0,1.2820542,69.50000953674316,69.50000953674316,1.0
143500,1.410288,None,1.058434,None,None,1.0
144000,1.4102879,999.0,1.3185785,6.60000067949295,6.60000067949295,1.0
144500,1.410288,194.66666666666666,0.20978875,0.30000003178914386,0.30000003178914386,1.0
145000,1.410288,None,3.2648058,None,None,1.0
145500,1.410288,390.0,1.7444046,7.850000023841858,7.850000023841858,1.0
146000,1.410288,557.5,0.6910098,45.70000743865967,45.70000743865967,1.0
146500,1.410288,None,1.6317335,None,None,1.0
147000,1.4097999,None,1.3825878,None,None,1.0
147500,1.4090106,400.3333333333333,0.9522375,30.500004768371582,30.500004768371582,1.0
148000,1.4090106,None,2.4419384,None,None,1.0
148500,1.4090108,202.0,1.4516846,-1.0,-1.0,1.0
149000,1.4090108,61.0,1.4768329,-0.800000011920929,-0.800000011920929,1.0
149500,1.4090108,706.0,0.86735356,37.10000479221344,37.10000479221344,1.0
150000,1.4090108,94.0,1.4019972,-1.0,-1.0,1.0
150500,1.4090106,32.0,0.4249063,-1.0,-1.0,1.0
151000,1.4090108,274.5,1.366299,-0.75,-0.75,1.0
151500,1.4090108,999.0,1.6667986,None,None,1.0
152000,1.4081941,999.0,2.2466702,14.800001211464405,14.800001211464405,1.0
152500,1.4074911,999.0,1.3249584,56.500007443130016,56.500007443130016,1.0
153000,1.4074908,999.0,2.522338,82.7000128030777,82.7000128030777,1.0
153500,1.4074908,None,1.3742341,None,None,1.0
154000,1.4074911,834.0,1.8883703,34.35000381618738,34.35000381618738,1.0
154500,1.4074908,999.0,2.563221,0.0,0.0,1.0
