Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
850000,1.3519356,50.0,0.2506864,-1.949692726135254,-1.949692726135254,1.0
850500,1.3519357,64.0,0.31989235,4.495251834392548,4.495251834392548,1.0
851000,1.3519355,None,0.2709492,None,None,1.0
851500,1.3519355,281.3333333333333,0.28308496,2.482898423137764,2.482898423137764,1.0
852000,1.3518513,292.3333333333333,0.28008968,0.7203773334622383,0.7203773334622383,1.0
852500,1.3518096,207.5,0.17679241,0.3483077846467495,0.3483077846467495,1.0
853000,1.3518096,209.5,0.23987067,-0.1693049306049943,-0.1693049306049943,1.0
853500,1.3518096,None,0.30464935,None,None,1.0
854000,1.3518099,186.66666666666666,-0.31063974,-1.100566046519412,-1.100566046519412,1.0
854500,1.3518096,215.0,0.22240727,-0.10689968485385179,-0.10689968485385179,1.0
855000,1.3518097,17.6,0.13819245,0.5596796989440918,0.5596796989440918,1.0
855500,1.3518096,170.2,0.21609163,-0.7087547109307101,-0.7087547109307101,1.0
856000,1.3518096,117.6,0.115195476,-0.8247366465628148,-0.8247366465628148,1.0
856500,1.3518099,399.0,0.28975597,0.06762959435582161,0.06762959435582161,1.0
857000,1.3518099,21.5,0.36955693,4.266051292419434,4.266051292419434,1.0
857500,1.3518096,203.4,0.20300081,1.1307363668456674,1.1307363668456674,1.0
858000,1.3518096,178.25,0.28782734,1.529540628194809,1.529540628194809,1.0
858500,1.3518096,86.6,0.2085152,-1.2809789785183967,-1.2809789785183967,1.0
859000,1.3518096,106.5,0.36011636,4.360181352123618,4.360181352123618,1.0
859500,1.3518096,None,0.39164442,None,None,1.0
860000,1.3518095,137.0,0.36516443,4.180013855919242,4.180013855919242,1.0
860500,1.3518095,None,0.35074672,None,None,1.0
861000,1.3518097,182.0,0.34385836,4.382712911814451,4.382712911814451,1.0
861500,1.3518097,397.0,0.28830427,3.0227951956912875,3.0227951956912875,1.0
862000,1.3517903,239.75,0.3536464,2.4970380219165236,2.4970380219165236,1.0
862500,1.3516914,280.5,0.29715356,3.3575413865037262,3.3575413865037262,1.0
863000,1.3516914,None,0.40498674,None,None,1.0
863500,1.3516915,236.75,0.3028866,1.5967655228450894,1.5967655228450894,1.0
864000,1.3516914,35.857142857142854,-0.9146825,-1.7709385472660264,-1.7709385472660264,1.0
864500,1.3516914,42.27272727272727,-0.6157953,-2.216816501014612,-2.216816501014612,1.0
865000,1.3516914,13.0,0.40835512,-2.2392702102661133,-2.2392702102661133,1.0
865500,1.3516912,215.2,0.41901535,2.495067055430263,2.495067055430263,1.0
866000,1.3516911,53.6,0.025703598,-1.9588307976722716,-1.9588307976722716,1.0
866500,1.3516914,100.0,0.33600637,4.62854266166687,4.62854266166687,1.0
867000,1.3516915,114.66666666666667,0.38734925,4.104486238211393,4.104486238211393,1.0
867500,1.3516915,195.16666666666666,0.23544523,1.1472214742874105,1.1472214742874105,1.0
868000,1.3516914,59.69230769230769,-0.69182104,-2.23856791947037,-2.23856791947037,1.0
868500,1.3516911,131.0,-0.028908646,0.4418321829289198,0.4418321829289198,1.0
869000,1.3516912,115.2,0.26654923,-0.9330217506736517,-0.9330217506736517,1.0
869500,1.3516915,3.4,-1.2173033,-2.5315145765032088,-2.5315145765032088,1.0
870000,1.3516912,12.333333333333334,0.08826924,-2.1644859313964844,-2.1644859313964844,1.0
870500,1.3516915,400.0,0.30224293,-0.2639067783020437,-0.2639067783020437,1.0
871000,1.3516914,None,0.32679743,None,None,1.0
871500,1.3516914,None,0.34532195,None,None,1.0
872000,1.3516915,399.0,0.2539517,1.236224100459367,1.236224100459367,1.0
872500,1.3516095,83.0,0.33748698,None,None,1.0
873000,1.3515415,399.5,0.35000247,0.48024645696083706,0.48024645696083706,1.0
873500,1.3515414,120.33333333333333,-0.22504188,-0.49409465631470084,-0.49409465631470084,1.0
874000,1.3515414,298.0,0.31416503,2.683632055297494,2.683632055297494,1.0
874500,1.3515414,269.6666666666667,0.37151897,1.3754402480553836,1.3754402480553836,1.0
875000,1.3515414,82.2,0.024827925,0.5940664193282524,0.5940664193282524,1.0
875500,1.3515415,152.33333333333334,0.3971297,3.376093572936952,3.376093572936952,1.0
876000,1.3515414,399.0,0.30776992,2.0351677169092,2.0351677169092,1.0
876500,1.3515414,170.0,0.3561223,1.2337157926522195,1.2337157926522195,1.0
877000,1.3515414,94.83333333333333,0.03641195,-1.8763580025572861,-1.8763580025572861,1.0
877500,1.3515414,247.6,0.34881732,2.662439307430759,2.662439307430759,1.0
878000,1.3515415,399.0,0.32457113,2.2590430243872106,2.2590430243872106,1.0
878500,1.3515414,134.0,0.35018858,3.798051160527393,3.798051160527393,1.0
879000,1.3515414,213.0,0.2857723,1.9309783116914332,1.9309783116914332,1.0
879500,1.3515414,109.5,0.31781715,1.8773705959320068,1.8773705959320068,1.0
880000,1.3515414,79.16666666666667,0.2029037,0.2596824687595169,0.2596824687595169,1.0
880500,1.3515414,83.33333333333333,0.060206335,-1.412741782143712,-1.412741782143712,1.0
881000,1.3515414,75.4,0.0051834346,-2.4777299974113705,-2.4777299974113705,1.0
881500,1.3515414,62.0,0.36190856,3.947566330432892,3.947566330432892,1.0
882000,1.3515414,130.0,0.28940538,4.073823146522045,4.073823146522045,1.0
882500,1.3515315,214.0,0.3686225,2.398847494274378,2.398847494274378,1.0
883000,1.3515035,162.0,0.33793297,5.681841157376766,5.681841157376766,1.0
883500,1.3515035,164.0,0.35325742,4.045893557369709,4.045893557369709,1.0
